record,요양기관명,종별코드명,시도코드명,시군구코드명,읍면동,주소,x좌표,y좌표
2554,의료법인 미소들노인전문병원,요양병원,서울,구로구,,"서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)",126.8410395,37.502946
2555,의료법인 백상의료재단 가족사랑요양병원,요양병원,전북,김제시,,전라북도 김제시 하동1길 13 (하동),126.8918894,35.8167446
2556,의료법인 백석의료재단 한사랑요양병원,요양병원,충남,천안동남구,,"충청남도 천안시 동남구 대흥로 228 (대흥동, 삼영빌딩)",127.1480701,36.8083786
2557,의료법인 범문의료재단 진요양병원,요양병원,경기,포천시,,"경기도 포천시 소흘읍 송우로 80 (황금프라자 3,4,6층)",127.1406475,37.8303809
2558,의료법인 벽산의료재단 경희요양병원,요양병원,경북,예천군,,경상북도 예천군 예천읍 충효로 408-27 (),128.4673473,36.6574595
2559,의료법인 부원의료재단 서초요양병원,요양병원,서울,서초구,,서울특별시 서초구 반포대로9길 42 (서초동),127.0093677,37.4831324
2560,의료법인 사랑나눔의료재단 에보스요양병원,요양병원,부산,부산진구,,부산광역시 부산진구 동천로107번길 8 (부전동),129.0617801,35.1584338
2561,의료법인 사랑나무의료재단 서수원요양병원,요양병원,경기,수원권선구,,경기도 수원시 권선구 오목천로152번길 68 골든프라자3.4층 (고색동),126.977986,37.2414531
2562,의료법인 산수의료재단 웰시티요양병원,요양병원,대전,대전중구,,대전광역시 중구 대종로 400-0  (대흥동),127.4307451,36.3208375
2563,의료법인 삼포의료재단 현대요양병원,요양병원,경남,사천시,,"경상남도 사천시 각산로 86 (서동, 미진예식장)",128.0654615,34.9303589
2564,의료법인 샬롬의료재단 브니엘요양병원,요양병원,인천,인천계양구,,"인천광역시 계양구 주부토로 494 비101호,비102호,101호,201호, 301호,401호,501호,601호 (계산동)",126.7283806,37.5382417
2565,의료법인 서원의료재단 감로수요양병원,요양병원,부산,부산사상구,,부산광역시 사상구 덕상로 116-38 (모라동),128.992465,35.1817016
2566,의료법인 서원탑의료재단 서원요양병원,요양병원,경남,김해시,,"경상남도 김해시 가락로 83 2,3,4,5층 (서상동)",128.8808163,35.2340346
2567,의료법인 서정의료재단 강동요양병원,요양병원,경북,구미시,,경상북도 구미시 인동20길 38-9  (진평동),128.4239116,36.0966241
2568,의료법인 선사인혜요양병원,요양병원,대전,대전서구,,대전광역시 서구 대덕대로317번길 26 (월평동),127.3779233,36.3613338
2569,의료법인 선은의료재단 중앙요양병원,요양병원,세종시,세종시,,세종특별자치시 조치원읍 섭골길 37 (),127.2883415,36.6133851
2570,의료법인 선한의료재단 청도자연요양병원,요양병원,경북,청도군,,경상북도 청도군 각북면 헐티로 1312 (),128.5585111,35.7158772
2571,의료법인 설백의료재단 평택국제요양병원,요양병원,경기,평택시,,"경기도 평택시 고덕면 방축길 109 평택 국제병원 지2,지1,4층",127.0465048,37.0146026
2572,의료법인 성곡의료재단 군산효자요양병원,요양병원,전북,군산시,,전라북도 군산시 청소년회관로 45 (송풍동),126.6998134,35.9794525
2573,의료법인 성덕의료재단 위너스자연요양병원,요양병원,울산,울산중구,,"울산광역시 중구 함월20길 89 (성안동, 위너스자연요양병원)",129.3235766,35.5815069
2574,의료법인 성원의료재단 감천참편한요양병원,요양병원,부산,부산사하구,,"부산광역시 사하구 감천로 125 (감천동, 우리빌딩)",129.005608,35.0876923
2575,의료법인 성원의료재단 영도참편한 요양병원,요양병원,부산,부산영도구,,"부산광역시 영도구 동삼서로 21 (동삼동, 영도참편한요양병원)",129.0686962,35.0808554
2576,의료법인 성은의료재단 연산요양병원,요양병원,부산,부산연제구,,"부산광역시 연제구 배산북로 50 (연산동, C동 1~6층(일부 제외))",129.094488,35.178501
2577,의료법인 세명의료재단 세명요양병원,요양병원,대전,대전중구,,대전광역시 중구 대종로 599 (선화동),127.4175685,36.335057
2578,의료법인 세연의료재단 무거연세요양병원,요양병원,울산,울산남구,,울산광역시 남구 대학로 148 2~7층 (무거동),129.2626935,35.5477362
2579,의료법인 소애의료재단 한울노인요양병원,요양병원,경기,시흥시,,경기도 시흥시 정왕대로 74 (정왕동),126.7246926,37.3534707
2580,의료법인 솔트의료재단 예성요양병원,요양병원,충북,제천시,,충청북도 제천시 용두천로 333 (청전동),128.2176055,37.1546834
2581,의료법인 송원의료재단 송원요양병원,요양병원,충북,충주시,,충청북도 충주시 주덕읍 신양로 62-0 (),127.7941261,36.9715628
2582,의료법인 송파의료재단 가야요양병원,요양병원,경남,김해시,,경상남도 김해시 주촌면 소망길 263 263,128.8389018,35.2246739
2583,의료법인 송화의료재단 조은요양병원,요양병원,경기,의정부시,,경기도 의정부시 용현로105번길 45-14 1-9층 (민락동),127.0861194,37.7431649
2584,의료법인 수영의료재단 고성제일요양병원,요양병원,경남,고성군,,경상남도 고성군 고성읍 남해안대로 2514 (),128.3357281,34.9681922
2585,의료법인 순원의료재단 굿모닝요양병원,요양병원,충북,음성군,,충청북도 음성군 대소면 대금로 532-0 (),127.497347,36.9657312
2586,의료법인 시영의료재단 함안요양병원,요양병원,경남,함안군,,경상남도 함안군 칠원읍 용산2길 45-13 4층,128.5156027,35.3089491
2587,의료법인 신암의료재단 제일요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 동매로44번길 8 (하단동),128.9631225,35.1028686
2588,의료법인 아라의료재단 남양베드로요양병원,요양병원,경기,화성시,,"경기도 화성시 남양읍 시청로 11 102~104,107~112, 2층 전체호",126.8194183,37.2082565
2589,의료법인 아인의료재단 성암요양병원,요양병원,충북,보은군,,충청북도 보은군 내북면 남부로 6427-27 병원,127.6699848,36.5856515
2590,의료법인 아주효성의료재단 효성요양병원,요양병원,경기,화성시,,경기도 화성시 효행로 1063 메디프렌드 (진안동),127.0431469,37.2149941
2591,의료법인 안흥의료재단 새안동요양병원,요양병원,경북,안동시,안흥동,경상북도 안동시 경동로 617  (안흥동),128.7253263,36.5636368
2592,의료법인 양진의료재단 한빛성세노인전문병원,요양병원,경기,평택시,,경기도 평택시 평택5로 65 (비전동),127.1112057,36.992048
2593,의료법인 어울림의료재단 정성요양병원,요양병원,서울,구로구,,"서울특별시 구로구 남부순환로 1287, 정성요양병원 2.3.5층 남부순환로 107길 1287 정성요양병원 2.3.5층 남부순환로 107길 24동 (가리봉동)",126.8938864,37.478969
2594,의료법인 에스앤케이의료재단 시흥에스앤케이요양병원,요양병원,경기,시흥시,,"경기도 시흥시 호현로40번길 5 지1층, 1~5층 (대야동)",126.7859388,37.4437749
2595,의료법인 여덕의료재단 증평요양병원,요양병원,충북,증평군,,충청북도 증평군 증평읍 중앙로 114-0 (),127.575366,36.7774783
2596,의료법인 연호요양병원,요양병원,강원,홍천군,,강원도 홍천군 북방면 팔봉산로 2420-58 2420,127.8140604,37.7324064
2597,의료법인 연훈의료재단 청양훈요양병원,요양병원,충남,청양군,,충청남도 청양군 청양읍 칠갑산로 157 (),126.7939948,36.4506443
2598,의료법인 영덕의료재단 영덕효요양병원,요양병원,경북,영덕군,,경상북도 영덕군 영덕읍 영덕로 72-12 (),129.3733478,36.4010044
2599,의료법인 영민의료재단 소망노인전문병원,요양병원,경남,창원마산합포구,,경상남도 창원시 마산합포구 무학로 402 (자산동),128.5604436,35.2049207
2600,의료법인 영신의료재단 동래유유요양병원,요양병원,부산,부산동래구,,부산광역시 동래구 금강로 64 (온천동),129.077549,35.2149053
2601,의료법인 영주의료재단 명품요양병원,요양병원,경북,영주시,,경상북도 영주시 반지미로 265  (가흥동),128.5975964,36.8248084
2602,의료법인 영파의료재단 규림요양병원,요양병원,부산,부산금정구,,부산광역시 금정구 금샘로 59 (장전동),129.075988,35.230726
2603,의료법인 영풍의료재단 풍기성심요양병원,요양병원,경북,영주시,,경상북도 영주시 풍기읍 소백로1916번길 6 6,128.5361724,36.8674952
2604,의료법인 옐림의료재단 농소요양병원,요양병원,울산,울산북구,,울산광역시 북구 아진로 78 (상안동),129.3403155,35.6304122
2605,의료법인 오남의료재단 조은삼계요양병원,요양병원,경남,김해시,삼계동,경상남도 김해시 가야로 210 (삼계동),128.8719845,35.2587701
2606,의료법인 옥성의료재단 골든카운티 요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 중인1길 136-20 (중인동),127.0901393,35.7676423
2607,의료법인 온그룹의료재단 온요양병원,요양병원,부산,부산진구,,"부산광역시 부산진구 가야대로 721 신관 8~9층 일부, 10-13, 16층 전부 (당감동)",129.0498801,35.157851
2608,의료법인 온의료재단 신세계요양병원,요양병원,부산,부산동래구,,부산광역시 동래구 온천장로 40 (온천동),129.0797099,35.2156776
2609,의료법인 용은의료재단 충주요양병원,요양병원,충북,충주시,,충청북도 충주시 중심3길 4-2 (문화동),127.9254959,36.9733457
2610,의료법인 우석의료재단 연세요양병원,요양병원,경북,상주시,,경상북도 상주시 낙동면 영남제일로 841 (),128.2395597,36.4036022
2611,의료법인 우아의료재단 길메리요양병원,요양병원,울산,울산중구,,울산광역시 중구 서원1길 106 (반구동),129.3396439,35.5588628
2612,의료법인 원경의료재단 연일요양병원,요양병원,경북,포항남구,,경상북도 포항시 남구 연일읍 인주길22번길 38-23 (),129.3407647,35.9800995
2613,의료법인 원광의료재단 군산원광효도요양병원,요양병원,전북,군산시,,전라북도 군산시 조촌4길 11  (조촌동),126.7356903,35.9675516
2614,의료법인 원광의료재단 익산원광효도요양병원,요양병원,전북,익산시,,전라북도 익산시 익산대로33길 69 (신용동),126.9485378,35.9765592
2615,의료법인 원전의료재단 가양요양병원,요양병원,대전,대전동구,,대전광역시 동구 우암로 281  (가양동),127.4469139,36.3462248
2616,의료법인 원전의료재단보니파시오요양병원,요양병원,대전,대전대덕구,,대전광역시 대덕구 덕암로 225 225,127.423717,36.440679
2617,의료법인 윤재의료재단 금강요양병원,요양병원,부산,부산동래구,,부산광역시 동래구 금강공원로 32 (온천동),129.081093,35.2191798
2618,의료법인 윤재의료재단 금정요양병원,요양병원,부산,부산동래구,,부산광역시 동래구 금강로 141 (온천동),129.0805399,35.2213128
2619,의료법인 은빛의료재단 참사랑요양병원,요양병원,부산,부산동래구,,부산광역시 동래구 충렬대로 258-258 (낙민동),129.0873078,35.2007335
2620,의료법인 은성의료재단 좋은리버뷰요양병원,요양병원,부산,부산북구,,부산광역시 북구 금곡대로 586 (금곡동),129.0137969,35.2595976
2621,의료법인 은성의료재단 좋은부산요양병원,요양병원,부산,부산사상구,,부산광역시 사상구 학감대로39번길 67 (학장동),128.996512,35.133499
2622,의료법인 은성의료재단 좋은주례요양병원,요양병원,부산,부산사상구,,부산광역시 사상구 가야대로 264 (주례동),129.0014726,35.1500632
2623,의료법인 인경의료재단 홍익요양병원,요양병원,경남,양산시,,경상남도 양산시 북안남6길 6 (북부동),129.0383905,35.3461061
2624,의료법인 인보의료재단 경주파티마요양병원 노동지점,요양병원,경북,경주시,,경상북도 경주시 봉황로 36-0 (노동동),129.2103176,35.8427756
2625,의료법인 일선의료재단 화성현대요양병원,요양병원,경기,화성시,우정읍,경기도 화성시 우정읍 남양만로 662 (우정읍),126.7980632,37.0423721
2626,의료법인 일원의료재단 늘푸른요양병원,요양병원,경북,경주시,,경상북도 경주시 유림로13번길 155  (용강동),129.2266835,35.8783881
2627,의료법인 일혜의료재단 행복한요양병원,요양병원,부산,부산영도구,,부산광역시 영도구 태종로372번길 41 (청학동),129.0637402,35.0920426
2628,의료법인 자광의료재단 선우요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 법원로129번길 11-0  (장성동),129.3848207,36.086606
2629,의료법인 자산의료재단 제천서울요양병원,요양병원,충북,제천시,,충청북도 제천시 동명로 67  (명동),128.2073567,37.1350595
2630,의료법인 자운의료재단 강남요양병원,요양병원,경기,시흥시,,"경기도 시흥시 수인로3325번길 10 3층 301호, 302호, 306~309호 (신천동, 우명프라자)",126.7881878,37.438229
2631,의료법인 자은의료재단 덕산요양병원,요양병원,경남,창원의창구,,경상남도 창원시 의창구 동읍 의창대로 882 (),128.6870726,35.2783581
2632,의료법인 장수의료재단 동래요양병원,요양병원,부산,부산동래구,,부산광역시 동래구 명륜로 147 (명륜동),129.0817587,35.2069388
2633,의료법인 정강의료재단 위드미요양병원,요양병원,인천,인천남동구,,"인천광역시 남동구 논고개로123번길 35 칼리오페 216호,10,11층 (논현동)",126.7220658,37.4015165
2634,의료법인 정다운의료재단 나진요양병원,요양병원,대전,대전서구,,대전광역시 서구 갈마로 122  (괴정동),127.3712796,36.341649
2635,의료법인 정심의료재단 한마음요양병원,요양병원,경기,시흥시,,경기도 시흥시 월곶해안로 97 (월곶동),126.7349075,37.3900325
2636,의료법인 정암의료재단 윤성요양병원,요양병원,경북,청도군,,경상북도 청도군 각북면 헐티로 1145-12 (),128.5721959,35.7110064
2637,의료법인 정흡의료재단 효림요양병원,요양병원,울산,울산동구,,울산광역시 동구 방어진순환도로 693-1 (일산동),129.4291107,35.5037002
2638,의료법인 주현의료재단 사상중앙요양병원,요양병원,부산,부산사상구,,"부산광역시 사상구 삼덕로5번길 85 (삼락동, 지하1층~지상4층)",128.9778977,35.1782026
2639,의료법인 지덕사의료재단 양녕요양병원,요양병원,대전,대전서구,,대전광역시 서구 신갈마로 126-0  (갈마동),127.3687918,36.3447274
2640,의료법인 지산의료재단 현인요양병원,요양병원,강원,인제군,,강원도 인제군 기린면 내린천로 3760-,128.3119116,37.9337217
2641,의료법인 진연의료재단 감천문화요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 옥천로 38 (감천동),129.0067617,35.0903872
2642,의료법인 진주의료재단 경상남도립 통영노인전문병원,요양병원,경남,통영시,,경상남도 통영시 도산면 남해안대로 1818 (),128.3595982,34.9129706
2643,의료법인 진주의료재단 진주노인요양병원,요양병원,경남,진주시,,"경상남도 진주시 문산읍 제곡길98번길 41 지하1, 1~5층",128.1752358,35.1537405
2644,의료법인 진천의료재단 진천효병원,요양병원,충북,진천군,,충청북도 진천군 이월면 반지길 54-0 진천효병원,127.4374408,36.8851505
2645,의료법인 참나눔의료재단 진요양병원,요양병원,경기,화성시,,"경기도 화성시 병점중앙로 87 3층 (병점동, 태안병점 V-TOWN2)",127.041891,37.2062987
2646,의료법인 참사람의료재단 금곡효요양병원,요양병원,부산,부산북구,,"부산광역시 북구 금곡대로 458 6층 (금곡동, 금곡월드프라자)",129.0132941,35.249122
2647,의료법인 참사랑 의료재단 시흥 참사랑 요양병원,요양병원,경기,시흥시,,경기도 시흥시 군자로 507 (거모동),126.7853107,37.3446627
2648,의료법인 참사랑의료재단 대전참사랑요양병원,요양병원,대전,대전서구,둔산동,대전광역시 서구 계룡로491번길 8 갤러리빌4차,127.3801178,36.3455499
2649,의료법인 참사랑재단 참사랑요양병원,요양병원,충북,청주서원구,,충청북도 청주시 서원구 청남로 1910-0  (미평동),127.4805157,36.6035719
2650,의료법인 참예원의료재단 서초참요양병원,요양병원,서울,서초구,,"서울특별시 서초구 양재대로 54 지1,2층, 2~9층 (우면동, 서초참병원)",127.0253605,37.4597639
2651,의료법인 참의료재단 아산참요양병원,요양병원,충남,아산시,염치읍,충청남도 아산시 염치읍 송곡안길 31-31 31,127.0171262,36.8083699
2652,의료법인 창곡의료재단 참조은요양병원,요양병원,충북,옥천군,,충청북도 옥천군 옥천읍 삼양로5길 12-0 (),127.5658608,36.3055039
2653,의료법인 창녕서울의료재단 창녕서울요양병원,요양병원,경남,창녕군,,경상남도 창녕군 창녕읍 창녕대로 122 (),128.4977331,35.5348238
2654,의료법인 창민의료재단 제천노인전문요양병원,요양병원,충북,제천시,,충청북도 제천시 북부로13길 94-0  (천남동),128.1819131,37.1238807
2655,의료법인 채움의료재단 약손요양병원,요양병원,경북,칠곡군,,경상북도 칠곡군 동명면 팔공산로2길 15-0 약손요양병원,128.5990282,35.9981882
2656,의료법인 천지의료재단 금샘요양병원,요양병원,부산,부산금정구,,부산광역시 금정구 남산냇길 111 (청룡동),129.0882819,35.2768485
2657,의료법인 청강의료재단 청강요양병원,요양병원,강원,횡성군,,강원도 횡성군 강림면 주천강로강림3길 26-4,128.1374386,37.3579999
2658,의료법인 청남의료재단  세민에스요양병원,요양병원,울산,울산중구,,울산광역시 중구 내황4길 11 (반구동),129.3416795,35.5527566
2659,의료법인 청민의료재단 참사랑요양병원,요양병원,경남,창원의창구,,경상남도 창원시 의창구 남산로1번길 60 (팔용동),128.6168416,35.2613932
2660,의료법인 청산의료재단 효원요양병원,요양병원,울산,울산남구,,울산광역시 남구 봉월로 155 (신정동),129.3070393,35.5463428
2661,의료법인 청송의료재단 해뜨락요양병원,요양병원,부산,부산북구,,부산광역시 북구 덕천로381번길 9-3 (만덕동),129.0446915,35.2104385
2662,의료법인 케이엔의료재단 경남요양병원,요양병원,경남,창녕군,,경상남도 창녕군 남지읍 남지중앙로 45 (),128.4745931,35.3911066
2663,의료법인 태종의료재단 음성요양병원,요양병원,충북,음성군,,충청북도 음성군 음성읍 시장로126번길 9 (),127.6919239,36.9388209
2664,의료법인 패밀리의료재단 만덕힐요양병원,요양병원,부산,부산북구,만덕동,부산광역시 북구 만덕고개길 60-12 (만덕동),129.0466489,35.21249
2665,의료법인 하람의료재단 청주탑요양병원,요양병원,충북,청주서원구,,충청북도 청주시 서원구 궁뜰로 16-0  (미평동),127.4785497,36.6007981
2666,의료법인 한림의료재단 효성요양병원,요양병원,경남,통영시,,"경상남도 통영시 용남면 남해안대로 523 1,4,5층 (강산빌딩)",128.4412352,34.8620287
2667,의료법인 한백의료재단 구미아성요양병원,요양병원,경북,구미시,,경상북도 구미시 선기로 155-23  (선기동),128.3069996,36.128627
2668,의료법인 한빛의료재단 행복한요양병원,요양병원,전북,군산시,,전라북도 군산시 옥구읍 수산길 71-21 (),126.7038052,35.9070501
2669,의료법인 한세의료재단 효은요양병원,요양병원,부산,부산해운대구,,부산광역시 해운대구 달맞이길117번나길 24 (중동),129.1808924,35.158238
2670,의료법인 한일의료재단 패밀리요양병원,요양병원,대전,대전중구,,대전광역시 중구 중교로 39-   (대흥동),127.4241204,36.325646
2671,의료법인 해뜨는 요양병원,요양병원,경기,안양만안구,,경기도 안양시 만안구 현충로 18 (안양동),126.9288641,37.3925046
2672,의료법인 해올의료재단 힐마루요양병원,요양병원,부산,부산해운대구,,"부산광역시 해운대구 달맞이길117번나길 174 (중동, 아식스신발연구소)",129.1852253,35.1640935
2673,의료법인 행복나눔의료재단 사랑요양병원,요양병원,서울,노원구,,"서울특별시 노원구 동일로243길 45 (상계동, 사랑요양병원)",127.0526264,37.6784546
2674,의료법인 행복한의료재단 경남도립사천노인전문병원,요양병원,경남,사천시,,경상남도 사천시 축동면 서삼로 1110-35 (),128.045387,35.0926436
2675,의료법인 행복한의료재단 사천중앙요양병원,요양병원,경남,사천시,,경상남도 사천시 사천읍 옥산로 127 3~7층,128.0968826,35.0791794
2676,의료법인 행복한의료재단 센텀요양병원,요양병원,경남,진주시,,"경상남도 진주시 진주대로941번길 8 B1,2,1,3~7층 (강남동, 센텀병원)",128.087695,35.1842234
2677,의료법인 행복한의료재단 숲속요양병원,요양병원,경남,밀양시,,경상남도 밀양시 단장면 동화2길 36-59 (),128.887075,35.510425
2678,의료법인 허명의료재단 구포일심요양병원,요양병원,부산,부산북구,,부산광역시 북구 낙동대로 1678 (구포동),128.9955234,35.2046681
2679,의료법인 현백의료재단 사상제일요양병원,요양병원,부산,부산사상구,,부산광역시 사상구 사상로 280 (덕포동),128.9827545,35.1697772
2680,의료법인 현보의료재단 포항해도요양병원,요양병원,경북,포항남구,,경상북도 포항시 남구 중앙로 84  (해도동),129.3694787,36.0207145
2681,의료법인 현오의료재단 늘푸른요양병원,요양병원,충북,충주시,,충청북도 충주시 앙성면 용당1길 29-0 (),127.7571953,37.1077512
2682,의료법인 혜담의료재단 평택이편안요양병원,요양병원,경기,평택시,,경기도 평택시 안중읍 서동대로 1831-16 (),126.9505629,36.9971553
2683,의료법인 호암의료재단 우리요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 장량로128번길 28-11  (장성동),129.3936735,36.0790092
2684,의료법인 호준의료재단 포항고려요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 불종로 73-2 (여천동),129.3678211,36.0384131
2685,의료법인 황산의료재단 황산요양병원,요양병원,부산,부산연제구,,부산광역시 연제구 쌍미천로84번길 37 (연산동),129.0881385,35.1818847
2686,의료법인 효민의료재단 대구큰사랑요양병원,요양병원,대구,대구북구,,"대구광역시 북구 대현로 46 지하2층,지하1층일부,1층일부,2~4층,6층일부,9층 (대현동)",128.6046397,35.8846232
2687,의료법인 효성의료재단 새전주요양병원,요양병원,전북,전주덕진구,,전라북도 전주시 덕진구 여암1길 37 (여의동),127.0730436,35.8701108
2688,의료법인 효송의료재단 서안산노인전문병원,요양병원,경기,안산단원구,,"경기도 안산시 단원구 원포공원로 54 프라임아트 104~107호, 201호, 207호, 207-1호, 209호, 210호, 4층, 5층 (초지동)",126.8099106,37.3033079
2689,의료법인 효심의료재단 공주참요양병원,요양병원,충남,공주시,,충청남도 공주시 우금티로 428 (금학동),127.1143146,36.4341309
2690,의료법인 효일의료재단 나눔요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 선너머2길 4 (중화산동1가),127.1294226,35.8124897
2691,의료법인 효준의료재단 공주요양병원,요양병원,충남,공주시,,충청남도 공주시 신풍면 대룡조평길 377 (),126.928588,36.519083
2692,의료법인 희경의료재단 한국요양병원,요양병원,부산,부산사상구,,부산광역시 사상구 광장로 33-33 (괘법동),128.9804372,35.16328806
2693,의료법인가창삼성의료재단 가창삼성요양병원,요양병원,대구,대구달성군,,대구광역시 달성군 가창면 가창로57길 50 (),128.6589396,35.7369642
2694,의료법인강혜의료재단남천사랑의요양병원,요양병원,부산,부산수영구,,부산광역시 수영구 수영로 456-456 (남천동),129.110323,35.1464685
2695,의료법인건강나라의료재단 건강나라요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 맏내로 114 (평화동2가),127.1293468,35.7905683
2696,의료법인건강한사람들의료재단 프리마요양병원,요양병원,부산,부산연제구,,부산광역시 연제구 고분로 4 (연산동),129.0826874,35.185661
2697,의료법인경북의료재단 경북요양병원,요양병원,경북,안동시,,경상북도 안동시 충효로 4463  (정하동),128.7359107,36.5515679
2698,의료법인경북의료재단 길주요양병원,요양병원,경북,안동시,,경상북도 안동시 경동로 1289  (송천동),128.7883747,36.5447589
2699,의료법인경빈의료재단 김해센텀요양병원,요양병원,경남,김해시,,경상남도 김해시 구지로 58 6~10층 (내동),128.8695414,35.2392616
2700,의료법인경진의료재단 오천경희요양병원,요양병원,경북,포항남구,,경상북도 포항시 남구 오천읍 구정길17번길 13-0 1층 (오천경희요양병원),,
2701,의료법인계산재단문실버요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 충경로 91 (경원동3가),127.1491025,35.819633
2702,의료법인고려의료재단 원동요양병원,요양병원,대전,대전동구,,"대전광역시 동구 대전로 742-0  2~4층 (원동,대전원동건축자재판매시설)",127.4357842,36.3263553
2703,의료법인고운손의료재단고운마음요양병원,요양병원,대전,대전유성구,,대전광역시 유성구 송림로 58-0  (하기동),127.3242163,36.3867831
2704,의료법인광화의료재단러스크병원,요양병원,경기,용인수지구,,경기도 용인시 수지구 포은대로313번길 2-8 (풍덕천동),127.0866484,37.3157082
2705,의료법인광화의료재단하워드힐병원,요양병원,경기,용인기흥구,,경기도 용인시 기흥구 흥덕2로117번길 23 (영덕동),127.0714731,37.2778436
2706,의료법인교통문화의료재단 신창요양병원,요양병원,부산,부산중구,,부산광역시 중구 중앙대로 55 (중앙동2가),129.0361076,35.1025744
2707,의료법인교통문화의료재단 우리미소요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 비봉로 80 (신평동),128.9630394,35.0988244
2708,의료법인굿모닝의료재단굿모닝요양병원,요양병원,경남,창원마산회원구,양덕동,"경상남도 창원시 마산회원구 봉양로 7 (양덕동, 동방프라자)",128.5879413,35.2214825
2709,의료법인기호의료재단 청하요양병원,요양병원,경북,영주시,,경상북도 영주시 신재로24번길 91  (가흥동),128.609401,36.8348243
2710,의료법인나눔의료재단 행림요양병원,요양병원,부산,부산금정구,,부산광역시 금정구 중앙대로 1905 (구서동),129.0910416,35.2544494
2711,의료법인나라의료재단 부산나라요양병원,요양병원,부산,부산동구,,부산광역시 동구 중앙대로 421 (좌천동),129.0518374,35.1322374
2712,의료법인나라의료재단 연제나라요양병원,요양병원,부산,부산연제구,,부산광역시 연제구 중앙대로 1175 (거제동),129.079697,35.192475
2713,의료법인나라의료재단중앙나라요양병원,요양병원,부산,부산중구,,부산광역시 중구 중앙대로 69 (중앙동3가),129.035898,35.1038462
2714,의료법인나성의료재단논산행복한요양병원,요양병원,충남,논산시,부적면,충청남도 논산시 부적면 계백로 1487 (부적면),127.1396457,36.2140781
2715,의료법인나우리의료재단나우리요양병원,요양병원,대전,대전유성구,,대전광역시 유성구 진잠로 164  (원내동),127.3195123,36.3038107
2716,의료법인다원의료재단 진접제일요양병원,요양병원,경기,남양주시,,경기도 남양주시 진접읍 광릉내로 99 (진접제일요양병원),127.2047814,37.7461728
2717,의료법인다평의료재단 센텀휴요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 다대로277번길 31 (장림동),128.9789554,35.0769086
2718,의료법인대성사랑의료재단 제일요양병원,요양병원,부산,부산금정구,,부산광역시 금정구 서부로 56 (서동),129.1009869,35.2182958
2719,의료법인대성의료재단 한림예요양병원,요양병원,경기,의왕시,,"경기도 의왕시 경수대로391번길 14-12 2-4층 (오전동, bk빌딩)",126.9631243,37.3602188
2720,의료법인대전석천의료재단 섬김요양병원,요양병원,대전,대전중구,,대전광역시 중구 유천로 76  (유천동),127.3974373,36.3192985
2721,의료법인더존의료재단 경희요양병원,요양병원,경기,안산단원구,,경기도 안산시 단원구 광덕대로 162 광덕대로 154 (고잔동),126.8308012,37.3107985
2722,의료법인덕수의료재단보라매요양병원,요양병원,서울,동작구,대방동,서울특별시 동작구 여의대방로 134 (대방동),126.9206891,37.4988584
2723,의료법인동오의료재단 도움요양병원,요양병원,경북,경산시,,경상북도 경산시 평산1길 37-35  (평산동),128.7632755,35.7993814
2724,의료법인동일의료재단수영나라요양병원,요양병원,부산,부산수영구,,부산광역시 수영구 연수로 404 (광안동),129.1132968,35.1683349
2725,의료법인동제의료재단 오차드요양병원,요양병원,경북,울진군,,경상북도 울진군 후포면 동해대로 441 (),129.4357205,36.6792812
2726,의료법인동행의료재단보리수요양병원,요양병원,경기,김포시,,경기도 김포시 김포한강11로331번길 259 보리수요양병원 (운양동),126.6760905,37.6642936
2727,의료법인두영의료재단 정안요양병원,요양병원,경기,고양일산동구,,경기도 고양시 일산동구 성현로377번길 128-4 (문봉동),126.8331729,37.7004174
2728,의료법인마루의료재단 의왕요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 낙동대로 305 (괴정동),128.9834801,35.0993512
2729,의료법인만전의료재단장유효요양병원,요양병원,경남,김해시,,경상남도 김해시 능동로155번길 10-15 새미래네오피아 4층 (부곡동),128.8080268,35.203597
2730,의료법인명문의료재단 대구기독요양병원,요양병원,대구,대구달서구,,"대구광역시 달서구 달구벌대로 1750 2,3,5층 (두류동)",128.5568729,35.8569327
2731,의료법인명일의료재단 대정요양병원,요양병원,충남,논산시,,충청남도 논산시 상월면 계룡산로237번길 38-60 (),127.1592007,36.3098624
2732,의료법인무등산의료재단 무등산생태요양병원,요양병원,전남,담양군,가사문학면,전라남도 담양군 가사문학면 백아로 2640 (가사문학면),127.0813665,35.1311138
2733,의료법인무일의료재단 참좋은요양병원,요양병원,경북,영천시,,경상북도 영천시 망정1길 32  (망정동),128.9488348,35.9762239
2734,의료법인무진의료재단 화순현대요양병원,요양병원,전남,화순군,,전라남도 화순군 화순읍 중앙로 8 (),126.982454,35.0600826
